-2695.73559570313	86632.6875000000	0.896196603775024	-0.534161627292633	-0.101797021925449	0.839230000972748
2949.73925781250	86190.1406250000	0.541972756385803	-0.536842048168182	-0.102120868861675	0.837479054927826
-1252.06262207031	83443.1171875000	0.898448526859283	-0.534997165203095	-0.101887911558151	0.838687479496002
-3364.32128906250	82313	3.16182017326355	-0.533851683139801	-0.101728186011314	0.839436769485474
-3324.99121093750	82168.8203125000	3.70685935020447	-0.533838570117950	-0.101724386215210	0.839445590972900
-3244.24291992188	82085.8437500000	3.65977597236633	-0.533860683441162	-0.101726479828358	0.839431285858154
-3061.51660156250	82001.8203125000	3.41166114807129	-0.533965885639191	-0.101741775870323	0.839362263679504
-2915.38476562500	82328.9609375000	18.5299472808838	-0.534048259258270	-0.101755760610104	0.839308023452759
-2834.21826171875	82287.0468750000	18.4918537139893	-0.534115254878998	-0.101764328777790	0.839264392852783
-2756.20947265625	81937.0781250000	3.18086981773376	-0.534093618392944	-0.101748429238796	0.839280426502228
-2941.66137695313	81754.1250000000	3.42863416671753	-0.534003317356110	-0.101739950478077	0.839338719844818
-2818.65869140625	81814.4843750000	3.34184074401855	-0.534083306789398	-0.101740248501301	0.839287936687470
-3072.22387695313	81414.1875000000	3.19576787948608	-0.533903241157532	-0.101722963154316	0.839404404163361
-2633.20263671875	81997.4375000000	2.85742115974426	-0.534219205379486	-0.101769827306271	0.839197933673859
-2658.18334960938	81948.3984375000	3.00692844390869	-0.534213304519653	-0.101762197911739	0.839202702045441
-1773.70007324219	82265.8593750000	0.333590835332871	-0.534695804119110	-0.101843588054180	0.838885188102722
-1529.58117675781	82201.7031250000	0.592294931411743	-0.534880280494690	-0.101867526769638	0.838764667510986
-1982.65722656250	81785.3359375000	2.33733201026917	-0.534643590450287	-0.101832367479801	0.838919937610626
-1594.29089355469	81863.4687500000	3.85191416740418	-0.534839332103729	-0.101856730878353	0.838791966438294
-1451.09399414063	81903.0625000000	1.46265029907227	-0.534915566444397	-0.101881787180901	0.838740468025208
-1594.29089355469	81863.4687500000	3.85191416740418	-0.534841775894165	-0.101850144565105	0.838791370391846
-1451.94885253906	81820.9140625000	2.49453425407410	-0.534917175769806	-0.101872220635414	0.838740706443787
1056.70275878906	83535.6718750000	1.13879394531250	-0.536196231842041	-0.102024726569653	0.837904691696167
4105.97705078125	83310.1328125000	0.473338097333908	-0.537571549415588	-0.102194681763649	0.837002158164978
595.962768554688	80669.6562500000	0.311314165592194	-0.535738885402679	-0.101952299475670	0.838206291198731
655.826721191406	80545.7812500000	-0.583241581916809	-0.535740911960602	-0.101951956748962	0.838204979896545
758.008361816406	80565.2343750000	-0.264582037925720	-0.535859048366547	-0.101957462728024	0.838128566741943
837.251464843750	80346.6640625000	1.60152792930603	-0.535865962505341	-0.101953476667404	0.838124930858612
10777.0888671875	84274.7578125000	0.398846775293350	-0.541062533855438	-0.102628879249096	0.834695041179657
-3457.92578125000	79588.5156250000	2.48735570907593	-0.533655345439911	-0.101680025458336	0.839567244052887
-5397.26123046875	78903.3515625000	-20.6515827178955	-0.532793939113617	-0.101584017276764	0.840125739574432
-5316.11767578125	78861.4609375000	-20.7005634307861	-0.532874107360840	-0.101593360304832	0.840073883533478
-5296.13818359375	78820.1875000000	-20.7365856170654	-0.532900512218475	-0.101597875356674	0.840056478977203
-5114.69482421875	78612.9843750000	0.0194533672183752	-0.532991349697113	-0.101605810225010	0.839997828006744
-5074.73925781250	78530.4296875000	-0.266632676124573	-0.533019006252289	-0.101611413061619	0.839979648590088
-4993.39550781250	78509.0781250000	-0.490879714488983	-0.533080637454987	-0.101610496640205	0.839940905570984
-394.579650878906	79571.0078125000	11.9830932617188	-0.535331010818481	-0.101896986365318	0.838473200798035
-580.034118652344	79388.1093750000	3.24276351928711	-0.535255491733551	-0.101888537406921	0.838522255420685
-375.705596923828	79427.0312500000	3.35415768623352	-0.535323143005371	-0.101894624531269	0.838478326797485
-519.514160156250	79325.8515625000	3.23747539520264	-0.535275399684906	-0.101885735988617	0.838510036468506
-170.095687866211	77658.4375000000	-0.370840668678284	-0.535534739494324	-0.101911835372448	0.838341712951660
-231.902664184570	77597.4687500000	-0.108438611030579	-0.535471916198731	-0.101909846067429	0.838381707668304
-170.747299194336	77596.8281250000	-0.170892357826233	-0.535545110702515	-0.101913154125214	0.838334679603577
-417.318115234375	77414.5703125000	2.86096644401550	-0.535413146018982	-0.101902104914188	0.838420212268829
-417.967956542969	77352.9609375000	2.90950417518616	-0.535423278808594	-0.101902924478054	0.838413596153259
